season,plateNumber,qpcrDate,well,sample,assay,role,cq,copies
winter,three,2017-11-23,A1,192h-T17,crab-hex,Unknown,,
winter,three,2017-11-23,A1,192h-T17,shanny-fam,Unknown,,
winter,three,2017-11-23,A2,192h-T19,crab-hex,Unknown,,
winter,three,2017-11-23,A2,192h-T19,shanny-fam,Unknown,,
winter,three,2017-11-23,A3,192h-T21,crab-hex,Unknown,33.1881129764,2.3597857852
winter,three,2017-11-23,A3,192h-T21,shanny-fam,Unknown,29.6158068393,37.7256401145
winter,three,2017-11-23,A4,192h-T23,crab-hex,Unknown,,
winter,three,2017-11-23,A4,192h-T23,shanny-fam,Unknown,33.1699554789,2.7001360561
winter,three,2017-11-23,A5,,crab-hex,Standard,16.0334642809,1000000
winter,three,2017-11-23,A5,,shanny-fam,Standard,15.5519958973,1000000
winter,three,2017-11-23,A6,,crab-hex,Standard,22.173999271,10000
winter,three,2017-11-23,A6,,shanny-fam,Standard,22.1318943401,10000
winter,three,2017-11-23,A7,,crab-hex,Standard,28.420646688,100
winter,three,2017-11-23,A7,,shanny-fam,Standard,28.4364419276,100
winter,three,2017-11-23,A8,,crab-hex,Standard,,
winter,three,2017-11-23,A8,,shanny-fam,Standard,,
winter,three,2017-11-23,B1,192h-T17,crab-hex,Unknown,,
winter,three,2017-11-23,B1,192h-T17,shanny-fam,Unknown,34.1672954183,1.2882894732
winter,three,2017-11-23,B2,192h-T19,crab-hex,Unknown,,
winter,three,2017-11-23,B2,192h-T19,shanny-fam,Unknown,34.2562485109,1.2060079254
winter,three,2017-11-23,B3,192h-T21,crab-hex,Unknown,33.0043691892,2.711127829
winter,three,2017-11-23,B3,192h-T21,shanny-fam,Unknown,31.1754879619,11.8593694655
winter,three,2017-11-23,B4,192h-T23,crab-hex,Unknown,,
winter,three,2017-11-23,B4,192h-T23,shanny-fam,Unknown,35.2617874554,0.5719209583
winter,three,2017-11-23,B5,,crab-hex,Standard,16.1092325172,1000000
winter,three,2017-11-23,B5,,shanny-fam,Standard,15.9307195919,1000000
winter,three,2017-11-23,B6,,crab-hex,Standard,21.9259998041,10000
winter,three,2017-11-23,B6,,shanny-fam,Standard,22.0036669894,10000
winter,three,2017-11-23,B7,,crab-hex,Standard,28.363895294,100
winter,three,2017-11-23,B7,,shanny-fam,Standard,28.7314137524,100
winter,three,2017-11-23,B8,,crab-hex,Standard,33.6523291068,1
winter,three,2017-11-23,B8,,shanny-fam,Standard,,1
winter,three,2017-11-23,C1,192h-T17,crab-hex,Unknown,,
winter,three,2017-11-23,C1,192h-T17,shanny-fam,Unknown,,
winter,three,2017-11-23,C2,192h-T19,crab-hex,Unknown,,
winter,three,2017-11-23,C2,192h-T19,shanny-fam,Unknown,34.4857442965,1.0171848575
winter,three,2017-11-23,C3,192h-T21,crab-hex,Unknown,32.1591620841,5.1335926444
winter,three,2017-11-23,C3,192h-T21,shanny-fam,Unknown,30.0922234192,26.4923947427
winter,three,2017-11-23,C4,192h-T23,crab-hex,Unknown,,
winter,three,2017-11-23,C4,192h-T23,shanny-fam,Unknown,35.3396776578,0.5398057462
winter,three,2017-11-23,C5,,crab-hex,Standard,15.664049335,1000000
winter,three,2017-11-23,C5,,shanny-fam,Standard,15.5783498621,1000000
winter,three,2017-11-23,C6,,crab-hex,Standard,21.7447537117,10000
winter,three,2017-11-23,C6,,shanny-fam,Standard,22.0258783874,10000
winter,three,2017-11-23,C7,,crab-hex,Standard,28.3820110744,100
winter,three,2017-11-23,C7,,shanny-fam,Standard,28.4235300078,100
winter,three,2017-11-23,C8,,crab-hex,Standard,34.6067725423,1
winter,three,2017-11-23,C8,,shanny-fam,Standard,33.8203462798,1
winter,three,2017-11-23,D1,192h-T18,crab-hex,Unknown,34.0831788888,1.200175945
winter,three,2017-11-23,D1,192h-T18,shanny-fam,Unknown,,
winter,three,2017-11-23,D2,192h-T20,crab-hex,Unknown,,
winter,three,2017-11-23,D2,192h-T20,shanny-fam,Unknown,,
winter,three,2017-11-23,D3,192h-T22,crab-hex,Unknown,30.6595205851,15.9360601127
winter,three,2017-11-23,D3,192h-T22,shanny-fam,Unknown,28.898594499,64.2308214568
winter,three,2017-11-23,D4,192h-T24,crab-hex,Unknown,31.6404278335,7.5961393394
winter,three,2017-11-23,D4,192h-T24,shanny-fam,Unknown,28.5919750238,80.6390248492
winter,three,2017-11-23,D5,,crab-hex,Standard,19.2042239035,100000
winter,three,2017-11-23,D5,,shanny-fam,Standard,19.0922674442,100000
winter,three,2017-11-23,D6,,crab-hex,Standard,25.0838459022,1000
winter,three,2017-11-23,D6,,shanny-fam,Standard,25.3828126216,1000
winter,three,2017-11-23,D7,,crab-hex,Standard,31.4022988329,10
winter,three,2017-11-23,D7,,shanny-fam,Standard,31.6292577664,10
winter,three,2017-11-23,D8,,crab-hex,NTC,,
winter,three,2017-11-23,D8,,shanny-fam,NTC,,
winter,three,2017-11-23,E1,192h-T18,crab-hex,Unknown,,
winter,three,2017-11-23,E1,192h-T18,shanny-fam,Unknown,,
winter,three,2017-11-23,E2,192h-T20,crab-hex,Unknown,,
winter,three,2017-11-23,E2,192h-T20,shanny-fam,Unknown,,
winter,three,2017-11-23,E3,192h-T22,crab-hex,Unknown,31.4838721483,8.5497071806
winter,three,2017-11-23,E3,192h-T22,shanny-fam,Unknown,28.8582063985,66.1847156365
winter,three,2017-11-23,E4,192h-T24,crab-hex,Unknown,31.8323593745,6.5709702957
winter,three,2017-11-23,E4,192h-T24,shanny-fam,Unknown,29.1137458166,54.753944233
winter,three,2017-11-23,E5,,crab-hex,Standard,19.0579250547,100000
winter,three,2017-11-23,E5,,shanny-fam,Standard,19.0337770915,100000
winter,three,2017-11-23,E6,,crab-hex,Standard,25.2603635258,1000
winter,three,2017-11-23,E6,,shanny-fam,Standard,25.4013966753,1000
winter,three,2017-11-23,E7,,crab-hex,Standard,31.1537356427,10
winter,three,2017-11-23,E7,,shanny-fam,Standard,31.924475482,10
winter,three,2017-11-23,E8,,crab-hex,NTC,,
winter,three,2017-11-23,E8,,shanny-fam,NTC,,
winter,three,2017-11-23,F1,192h-T18,crab-hex,Unknown,,
winter,three,2017-11-23,F1,192h-T18,shanny-fam,Unknown,,
winter,three,2017-11-23,F2,192h-T20,crab-hex,Unknown,,
winter,three,2017-11-23,F2,192h-T20,shanny-fam,Unknown,33.4000650198,2.2763424787
winter,three,2017-11-23,F3,192h-T22,crab-hex,Unknown,30.4854313203,18.1757019969
winter,three,2017-11-23,F3,192h-T22,shanny-fam,Unknown,28.7769306188,70.2986763952
winter,three,2017-11-23,F4,192h-T24,crab-hex,Unknown,30.8308861446,14.0011671548
winter,three,2017-11-23,F4,192h-T24,shanny-fam,Unknown,28.9465298658,61.986525637
winter,three,2017-11-23,F5,,crab-hex,Standard,19.418212024,100000
winter,three,2017-11-23,F5,,shanny-fam,Standard,19.147104747,100000
winter,three,2017-11-23,F6,,crab-hex,Standard,25.4674999952,1000
winter,three,2017-11-23,F6,,shanny-fam,Standard,25.225864822,1000
winter,three,2017-11-23,F7,,crab-hex,Standard,31.3264837254,10
winter,three,2017-11-23,F7,,shanny-fam,Standard,30.6813468919,10
winter,three,2017-11-23,F8,,crab-hex,NTC,,
winter,three,2017-11-23,F8,,shanny-fam,NTC,,
winter,four,2017-11-23,A1,96h-T1,crab-hex,Unknown,32.1953528181,7.1130260006
winter,four,2017-11-23,A1,96h-T1,shanny-fam,Unknown,30.2600851668,35.18121496
winter,four,2017-11-23,A2,96h-T3,crab-hex,Unknown,31.2648858635,14.1078294344
winter,four,2017-11-23,A2,96h-T3,shanny-fam,Unknown,30.762639815,24.5025132225
winter,four,2017-11-23,A3,96h-T5,crab-hex,Unknown,30.9091529055,18.3300384
winter,four,2017-11-23,A3,96h-T5,shanny-fam,Unknown,27.2976102053,296.7495339185
winter,four,2017-11-23,A4,96h-T7,crab-hex,Unknown,31.3593511031,13.1603127326
winter,four,2017-11-23,A4,96h-T7,shanny-fam,Unknown,30.2229129103,36.1352447447
winter,four,2017-11-23,A5,,crab-hex,Standard,16.1209949467,1000000
winter,four,2017-11-23,A5,,shanny-fam,Standard,15.7283718268,1000000
winter,four,2017-11-23,A6,,crab-hex,Standard,22.1835260555,10000
winter,four,2017-11-23,A6,,shanny-fam,Standard,22.275459495,10000
winter,four,2017-11-23,A7,,crab-hex,Standard,28.8286349204,100
winter,four,2017-11-23,A7,,shanny-fam,Standard,29.0123719679,100
winter,four,2017-11-23,A8,,crab-hex,Standard,34.8834190158,1
winter,four,2017-11-23,A8,,shanny-fam,Standard,,1
winter,four,2017-11-23,B1,96h-T1,crab-hex,Unknown,32.4650613586,5.8323995337
winter,four,2017-11-23,B1,96h-T1,shanny-fam,Unknown,29.8320707765,47.8750797097
winter,four,2017-11-23,B2,96h-T3,crab-hex,Unknown,32.1204247409,7.5162931483
winter,four,2017-11-23,B2,96h-T3,shanny-fam,Unknown,30.3761683039,32.3610698628
winter,four,2017-11-23,B3,96h-T5,crab-hex,Unknown,29.9850018512,36.1868202591
winter,four,2017-11-23,B3,96h-T5,shanny-fam,Unknown,27.6243307009,234.5611955497
winter,four,2017-11-23,B4,96h-T7,crab-hex,Unknown,31.4965961884,11.8959318353
winter,four,2017-11-23,B4,96h-T7,shanny-fam,Unknown,29.9225580778,44.8562422251
winter,four,2017-11-23,B5,,crab-hex,Standard,16.1206974642,1000000
winter,four,2017-11-23,B5,,shanny-fam,Standard,16.0079804858,1000000
winter,four,2017-11-23,B6,,crab-hex,Standard,22.1148598246,10000
winter,four,2017-11-23,B6,,shanny-fam,Standard,22.2416331575,10000
winter,four,2017-11-23,B7,,crab-hex,Standard,29.019245091,100
winter,four,2017-11-23,B7,,shanny-fam,Standard,28.7551263103,100
winter,four,2017-11-23,B8,,crab-hex,Standard,34.7845100236,1
winter,four,2017-11-23,B8,,shanny-fam,Standard,33.6064038723,1
winter,four,2017-11-23,C1,96h-T1,crab-hex,Unknown,32.3329945423,6.4277632982
winter,four,2017-11-23,C1,96h-T1,shanny-fam,Unknown,29.8243181597,48.1429837578
winter,four,2017-11-23,C2,96h-T3,crab-hex,Unknown,33.1359942907,3.559561524
winter,four,2017-11-23,C2,96h-T3,shanny-fam,Unknown,30.6061539664,27.4238618451
winter,four,2017-11-23,C3,96h-T5,crab-hex,Unknown,30.1896241039,31.1276883293
winter,four,2017-11-23,C3,96h-T5,shanny-fam,Unknown,27.4740123965,261.3642313493
winter,four,2017-11-23,C4,96h-T7,crab-hex,Unknown,32.1961257026,7.108981083
winter,four,2017-11-23,C4,96h-T7,shanny-fam,Unknown,30.6812110232,25.9815786094
winter,four,2017-11-23,C5,,crab-hex,Standard,15.9016990739,1000000
winter,four,2017-11-23,C5,,shanny-fam,Standard,15.9021126001,1000000
winter,four,2017-11-23,C6,,crab-hex,Standard,22.1551394231,10000
winter,four,2017-11-23,C6,,shanny-fam,Standard,22.369822538,10000
winter,four,2017-11-23,C7,,crab-hex,Standard,28.8585595492,100
winter,four,2017-11-23,C7,,shanny-fam,Standard,28.9571067084,100
winter,four,2017-11-23,C8,,crab-hex,Standard,,1
winter,four,2017-11-23,C8,,shanny-fam,Standard,,1
winter,four,2017-11-23,D1,96h-T2,crab-hex,Unknown,,
winter,four,2017-11-23,D1,96h-T2,shanny-fam,Unknown,,
winter,four,2017-11-23,D2,96h-T4,crab-hex,Unknown,30.5165766389,24.4704976579
winter,four,2017-11-23,D2,96h-T4,shanny-fam,Unknown,27.4548430026,264.9955413181
winter,four,2017-11-23,D3,96h-T6,crab-hex,Unknown,33.813386814,2.1621262887
winter,four,2017-11-23,D3,96h-T6,shanny-fam,Unknown,31.0485676956,19.9447527152
winter,four,2017-11-23,D4,96h-T8,crab-hex,Unknown,31.3001768957,13.7461191182
winter,four,2017-11-23,D4,96h-T8,shanny-fam,Unknown,30.1519486223,38.028978985
winter,four,2017-11-23,D5,,crab-hex,Standard,19.1398758035,100000
winter,four,2017-11-23,D5,,shanny-fam,Standard,19.2381110376,100000
winter,four,2017-11-23,D6,,crab-hex,Standard,25.3906549705,1000
winter,four,2017-11-23,D6,,shanny-fam,Standard,25.6665396661,1000
winter,four,2017-11-23,D7,,crab-hex,Standard,31.6273975964,10
winter,four,2017-11-23,D7,,shanny-fam,Standard,32.3894226162,10
winter,four,2017-11-23,D8,,crab-hex,NTC,,
winter,four,2017-11-23,D8,,shanny-fam,NTC,,
winter,four,2017-11-23,E1,96h-T2,crab-hex,Unknown,,
winter,four,2017-11-23,E1,96h-T2,shanny-fam,Unknown,,
winter,four,2017-11-23,E2,96h-T4,crab-hex,Unknown,31.0803863726,16.1596481985
winter,four,2017-11-23,E2,96h-T4,shanny-fam,Unknown,27.3306045656,289.7850004543
winter,four,2017-11-23,E3,96h-T6,crab-hex,Unknown,32.2041515502,7.0671132563
winter,four,2017-11-23,E3,96h-T6,shanny-fam,Unknown,31.3691495678,15.8348418615
winter,four,2017-11-23,E4,96h-T8,crab-hex,Unknown,31.8131675171,9.4235068708
winter,four,2017-11-23,E4,96h-T8,shanny-fam,Unknown,30.0740104549,40.223363856
winter,four,2017-11-23,E5,,crab-hex,Standard,19.2960534521,100000
winter,four,2017-11-23,E5,,shanny-fam,Standard,19.2670155526,100000
winter,four,2017-11-23,E6,,crab-hex,Standard,25.4033383133,1000
winter,four,2017-11-23,E6,,shanny-fam,Standard,25.7153410147,1000
winter,four,2017-11-23,E7,,crab-hex,Standard,31.7797501999,10
winter,four,2017-11-23,E7,,shanny-fam,Standard,32.0268325407,10
winter,four,2017-11-23,E8,,crab-hex,NTC,,
winter,four,2017-11-23,E8,,shanny-fam,NTC,,
winter,four,2017-11-23,F1,96h-T2,crab-hex,Unknown,,
winter,four,2017-11-23,F1,96h-T2,shanny-fam,Unknown,,
winter,four,2017-11-23,F2,96h-T4,crab-hex,Unknown,30.4878463228,24.9934318238
winter,four,2017-11-23,F2,96h-T4,shanny-fam,Unknown,27.2228757342,313.1499032082
winter,four,2017-11-23,F3,96h-T6,crab-hex,Unknown,35.2180437997,0.7689702914
winter,four,2017-11-23,F3,96h-T6,shanny-fam,Unknown,31.0521875177,19.8928536706
winter,four,2017-11-23,F4,96h-T8,crab-hex,Unknown,31.0982924476,15.9480860572
winter,four,2017-11-23,F4,96h-T8,shanny-fam,Unknown,29.9230774012,44.839477797
winter,four,2017-11-23,F5,,crab-hex,Standard,19.6088473613,100000
winter,four,2017-11-23,F5,,shanny-fam,Standard,19.4560332951,100000
winter,four,2017-11-23,F6,,crab-hex,Standard,25.5679684037,1000
winter,four,2017-11-23,F6,,shanny-fam,Standard,25.367304336,1000
winter,four,2017-11-23,F7,,crab-hex,Standard,31.3343560793,10
winter,four,2017-11-23,F7,,shanny-fam,Standard,33.4098383068,10
winter,four,2017-11-23,F8,,crab-hex,NTC,,
winter,four,2017-11-23,F8,,shanny-fam,NTC,,
winter,five,2017-11-23,A1,96h-T9,crab-hex,Unknown,30.1495029114,31.9679574063
winter,five,2017-11-23,A1,96h-T9,shanny-fam,Unknown,25.7555073321,881.8224716052
winter,five,2017-11-23,A2,96h-T11,crab-hex,Unknown,,
winter,five,2017-11-23,A2,96h-T11,shanny-fam,Unknown,,
winter,five,2017-11-23,A3,96h-T13,crab-hex,Unknown,32.9085181477,4.2144410928
winter,five,2017-11-23,A3,96h-T13,shanny-fam,Unknown,30.4852288829,30.9056600413
winter,five,2017-11-23,A4,96h-T15,crab-hex,Unknown,29.9384193635,37.3283669012
winter,five,2017-11-23,A4,96h-T15,shanny-fam,Unknown,26.8072189153,418.5696831348
winter,five,2017-11-23,A5,,crab-hex,Standard,15.9472303283,1000000
winter,five,2017-11-23,A5,,shanny-fam,Standard,15.5286080425,1000000
winter,five,2017-11-23,A6,,crab-hex,Standard,22.2883383021,10000
winter,five,2017-11-23,A6,,shanny-fam,Standard,22.0428275949,10000
winter,five,2017-11-23,A7,,crab-hex,Standard,28.8395882675,100
winter,five,2017-11-23,A7,,shanny-fam,Standard,28.5331164167,100
winter,five,2017-11-23,A8,,crab-hex,Standard,,1
winter,five,2017-11-23,A8,,shanny-fam,Standard,,1
winter,five,2017-11-23,B1,96h-T9,crab-hex,Unknown,29.1348724059,67.3482791512
winter,five,2017-11-23,B1,96h-T9,shanny-fam,Unknown,26.0604878381,710.4575862829
winter,five,2017-11-23,B2,96h-T11,crab-hex,Unknown,,
winter,five,2017-11-23,B2,96h-T11,shanny-fam,Unknown,,
winter,five,2017-11-23,B3,96h-T13,crab-hex,Unknown,31.9337858114,8.6223623598
winter,five,2017-11-23,B3,96h-T13,shanny-fam,Unknown,30.5677828317,29.1498306894
winter,five,2017-11-23,B4,96h-T15,crab-hex,Unknown,29.7049860971,44.3089470626
winter,five,2017-11-23,B4,96h-T15,shanny-fam,Unknown,27.0357210916,356.0059627285
winter,five,2017-11-23,B5,,crab-hex,Standard,16.0877881556,1000000
winter,five,2017-11-23,B5,,shanny-fam,Standard,16.0747616199,1000000
winter,five,2017-11-23,B6,,crab-hex,Standard,22.2153881672,10000
winter,five,2017-11-23,B6,,shanny-fam,Standard,22.2943578746,10000
winter,five,2017-11-23,B7,,crab-hex,Standard,29.057790406,100
winter,five,2017-11-23,B7,,shanny-fam,Standard,29.0107287814,100
winter,five,2017-11-23,B8,,crab-hex,Standard,,
winter,five,2017-11-23,B8,,shanny-fam,Standard,,
winter,five,2017-11-23,C1,96h-T9,crab-hex,Unknown,29.3664165339,56.8167771698
winter,five,2017-11-23,C1,96h-T9,shanny-fam,Unknown,26.1039544833,688.9114412546
winter,five,2017-11-23,C2,96h-T11,crab-hex,Unknown,,
winter,five,2017-11-23,C2,96h-T11,shanny-fam,Unknown,,
winter,five,2017-11-23,C3,96h-T13,crab-hex,Unknown,32.583136574,5.3520345275
winter,five,2017-11-23,C3,96h-T13,shanny-fam,Unknown,31.3883845678,16.2980455058
winter,five,2017-11-23,C4,96h-T15,crab-hex,Unknown,29.077976652,70.2219905031
winter,five,2017-11-23,C4,96h-T15,shanny-fam,Unknown,27.066341554,348.3656335885
winter,five,2017-11-23,C5,,crab-hex,Standard,15.7534234938,1000000
winter,five,2017-11-23,C5,,shanny-fam,Standard,15.7595230115,1000000
winter,five,2017-11-23,C6,,crab-hex,Standard,22.1214940391,10000
winter,five,2017-11-23,C6,,shanny-fam,Standard,22.1956367349,10000
winter,five,2017-11-23,C7,,crab-hex,Standard,28.9074667537,100
winter,five,2017-11-23,C7,,shanny-fam,Standard,28.755434399,100
winter,five,2017-11-23,C8,,crab-hex,Standard,,1
winter,five,2017-11-23,C8,,shanny-fam,Standard,35.4891995603,1
winter,five,2017-11-23,D1,96h-T10,crab-hex,Unknown,29.0675217322,70.7632357041
winter,five,2017-11-23,D1,96h-T10,shanny-fam,Unknown,26.292877402,602.6032965014
winter,five,2017-11-23,D2,96h-T12,crab-hex,Unknown,31.0335887312,16.700900338
winter,five,2017-11-23,D2,96h-T12,shanny-fam,Unknown,28.6912274453,110.1679404811
winter,five,2017-11-23,D3,96h-T14,crab-hex,Unknown,,
winter,five,2017-11-23,D3,96h-T14,shanny-fam,Unknown,,
winter,five,2017-11-23,D4,96h-T16,crab-hex,Unknown,29.909247115,38.1367202673
winter,five,2017-11-23,D4,96h-T16,shanny-fam,Unknown,28.5786548347,119.3147152213
winter,five,2017-11-23,D5,,crab-hex,Standard,19.2425129515,100000
winter,five,2017-11-23,D5,,shanny-fam,Standard,19.2288111226,100000
winter,five,2017-11-23,D6,,crab-hex,Standard,25.3592919387,1000
winter,five,2017-11-23,D6,,shanny-fam,Standard,25.551440517,1000
winter,five,2017-11-23,D7,,crab-hex,Standard,31.507375073,10
winter,five,2017-11-23,D7,,shanny-fam,Standard,32.5684622942,10
winter,five,2017-11-23,D8,,crab-hex,NTC,,
winter,five,2017-11-23,D8,,shanny-fam,NTC,,
winter,five,2017-11-23,E1,96h-T10,crab-hex,Unknown,29.7847362908,41.788374829
winter,five,2017-11-23,E1,96h-T10,shanny-fam,Unknown,26.6918683972,454.214834915
winter,five,2017-11-23,E2,96h-T12,crab-hex,Unknown,30.5356423196,24.0745148746
winter,five,2017-11-23,E2,96h-T12,shanny-fam,Unknown,29.1241192944,81.0687904152
winter,five,2017-11-23,E3,96h-T14,crab-hex,Unknown,,
winter,five,2017-11-23,E3,96h-T14,shanny-fam,Unknown,,
winter,five,2017-11-23,E4,96h-T16,crab-hex,Unknown,30.3992345804,26.6111810452
winter,five,2017-11-23,E4,96h-T16,shanny-fam,Unknown,28.8492152583,98.501335659
winter,five,2017-11-23,E5,,crab-hex,Standard,19.287430856,100000
winter,five,2017-11-23,E5,,shanny-fam,Standard,19.3090968091,100000
winter,five,2017-11-23,E6,,crab-hex,Standard,25.3234717419,1000
winter,five,2017-11-23,E6,,shanny-fam,Standard,25.4607422931,1000
winter,five,2017-11-23,E7,,crab-hex,Standard,31.3950052812,10
winter,five,2017-11-23,E7,,shanny-fam,Standard,32.0434901635,10
winter,five,2017-11-23,E8,,crab-hex,NTC,,
winter,five,2017-11-23,E8,,shanny-fam,NTC,,
winter,five,2017-11-23,F1,96h-T10,crab-hex,Unknown,31.0352912728,16.6800315124
winter,five,2017-11-23,F1,96h-T10,shanny-fam,Unknown,26.7800116332,426.7165577688
winter,five,2017-11-23,F2,96h-T12,crab-hex,Unknown,31.043011753,16.5857248384
winter,five,2017-11-23,F2,96h-T12,shanny-fam,Unknown,29.1660567766,78.6954205477
winter,five,2017-11-23,F3,96h-T14,crab-hex,Unknown,,
winter,five,2017-11-23,F3,96h-T14,shanny-fam,Unknown,,
winter,five,2017-11-23,F4,96h-T16,crab-hex,Unknown,30.7092191034,21.1931761427
winter,five,2017-11-23,F4,96h-T16,shanny-fam,Unknown,28.3307070998,142.2289280491
winter,five,2017-11-23,F5,,crab-hex,Standard,19.4136395714,100000
winter,five,2017-11-23,F5,,shanny-fam,Standard,19.3123231703,100000
winter,five,2017-11-23,F6,,crab-hex,Standard,25.9226074447,1000
winter,five,2017-11-23,F6,,shanny-fam,Standard,25.6456792114,1000
winter,five,2017-11-23,F7,,crab-hex,Standard,31.4152846326,10
winter,five,2017-11-23,F7,,shanny-fam,Standard,31.6783346791,10
winter,five,2017-11-23,F8,,crab-hex,NTC,,
winter,five,2017-11-23,F8,,shanny-fam,NTC,,
winter,six,2017-11-23,A1,96h-T17,crab-hex,Unknown,31.6183630554,26.0788551554
winter,six,2017-11-23,A1,96h-T17,shanny-fam,Unknown,29.0954033087,98.0502959613
winter,six,2017-11-23,A2,96h-T19,crab-hex,Unknown,32.338247589,15.8893118005
winter,six,2017-11-23,A2,96h-T19,shanny-fam,Unknown,30.1968578276,45.4792392638
winter,six,2017-11-23,A3,96h-T21,crab-hex,Unknown,32.0143600563,19.8572702571
winter,six,2017-11-23,A3,96h-T21,shanny-fam,Unknown,28.1153030895,194.2342630624
winter,six,2017-11-23,A4,96h-T23,crab-hex,Unknown,32.9858743324,10.1746740333
winter,six,2017-11-23,A4,96h-T23,shanny-fam,Unknown,30.2402710358,44.1228064441
winter,six,2017-11-23,A5,,crab-hex,Standard,16.5122503401,1000000
winter,six,2017-11-23,A5,,shanny-fam,Standard,15.7776279404,1000000
winter,six,2017-11-23,A6,,crab-hex,Standard,22.8085675036,10000
winter,six,2017-11-23,A6,,shanny-fam,Standard,22.204769491,10000
winter,six,2017-11-23,A7,,crab-hex,Standard,29.2533767151,100
winter,six,2017-11-23,A7,,shanny-fam,Standard,28.806814633,100
winter,six,2017-11-23,A8,,crab-hex,Standard,36.6682956858,1
winter,six,2017-11-23,A8,,shanny-fam,Standard,,1
winter,six,2017-11-23,B1,96h-T17,crab-hex,Unknown,32.4553600684,14.6588043715
winter,six,2017-11-23,B1,96h-T17,shanny-fam,Unknown,29.3039993599,84.7742958039
winter,six,2017-11-23,B2,96h-T19,crab-hex,Unknown,32.771949755,11.7886891695
winter,six,2017-11-23,B2,96h-T19,shanny-fam,Unknown,30.2789755608,42.9476442195
winter,six,2017-11-23,B3,96h-T21,crab-hex,Unknown,31.0329641521,39.0186593927
winter,six,2017-11-23,B3,96h-T21,shanny-fam,Unknown,28.2092403506,181.9163807706
winter,six,2017-11-23,B4,96h-T23,crab-hex,Unknown,31.6300076605,25.8706767092
winter,six,2017-11-23,B4,96h-T23,shanny-fam,Unknown,30.1025029628,48.572865033
winter,six,2017-11-23,B5,,crab-hex,Standard,16.4656288462,1000000
winter,six,2017-11-23,B5,,shanny-fam,Standard,16.1434405281,1000000
winter,six,2017-11-23,B6,,crab-hex,Standard,22.6769768862,10000
winter,six,2017-11-23,B6,,shanny-fam,Standard,22.2608588989,10000
winter,six,2017-11-23,B7,,crab-hex,Standard,29.4122585628,100
